x[mm] xp[mrad] y[mm] yp[mrad] t[mm/c] p[MeV/c]  ID
-5.98247436520746 -0.33514879070925524 -0.825759001562185 -0.6627645934912033 310214.3958053874 2794.899333893241 55942.0
4.580173479535272 -0.09477649050302413 2.72905558103141 -0.1430650657892143 310215.7604548838 2753.5804901094925 191.0
-3.876666004257531 -0.9912181409516683 0.4861407222475126 0.989323573791845 310221.011054113 2546.4391885777586 193.0
-5.542605158446197 -0.7386401717004457 -1.2428263031979565 -0.5487617772868802 310211.40568203793 2882.87083952742 194.0
8.531886736698361 0.7557207943305555 -0.9614429249176414 0.18041166529725397 310209.02000028617 2904.209333555308 195.0
-12.917600595091544 -2.328864765799773 0.3665666005231303 -0.9531647515863245 310210.35403219983 2902.9734411728873 41069.0
-5.842487278192691 -0.700839851642714 3.73769541227382 -0.0012070230067771353 310206.87631760654 2906.9089261322597 68629.0
-5.944631096681907 -0.8657985002928037 0.15368734330530595 -0.5254889767077251 310208.9572935126 2918.153595052954 198.0
6.177422929763844 1.517276612608622 -5.651843347386196 1.0290278352805573 310209.89059320657 2893.0633034400394 42148.0
5.05651627513819 -0.20630640043242435 -4.445283740076613 0.09883017300264549 310212.3057054266 2838.3051887777165 52735.0
-1.642099805332032 0.24164548050654527 -4.937985478298972 -1.2078815657496547 310209.63970608904 2902.193471187392 62367.0
0.07152926408352463 0.5463484922501533 5.949028687131784 -0.8462374599133256 310213.441273749 2808.660838228298 202.0
-5.601102900427962 -0.5486034783758974 3.457292605533913 -0.6175059423260011 310206.9667689647 2899.260447637321 203.0
-9.992454170262194 -1.7432128756832612 1.156454168516594 -0.2559055582259868 310216.80914281996 2761.747970611776 204.0
9.69066584085505 1.3616581332005804 -2.447378121209843 0.33436908347435496 310209.69133589603 2888.098771063355 68672.0
-4.8810999488974325 -0.7752176849742259 1.5714691098534574 0.5567571024759604 310208.238074562 2906.111014086101 49921.0
-9.870585282243468 -1.147043517855989 4.772239158151353 -1.7733083689227553 310206.9986548684 2888.9811983378086 207.0
6.035963494585324 0.7471298405329616 -3.7490352225682346 1.4598038497745063 310207.174892742 2901.2011677051705 45042.0
-3.6830797619750535 0.11020630653964344 2.5226347590689686 -2.306785082874422 310206.7349934912 2868.5661648027703 209.0
-17.5100503108937 -2.850844082816638 1.7352597248332433 0.2721862786317688 310213.88470812055 2829.0931232603557 210.0
-5.326609506021811 -0.12805509462741457 2.2191537188562025 -0.42176285482455356 310208.4830073796 2902.250410538266 43944.0
-6.669077870787341 -1.0852169242119367 4.054096042953867 1.8668372630761823 310213.5442273327 2854.390114727995 47192.0
7.819304907214552 1.0663640222874227 -2.7071514637361807 0.5523216916891176 310207.7455112534 2896.88431675203 213.0
-11.692721133696065 -0.9656906232827539 0.31684601802146833 0.48070226450178943 310212.3734070529 2854.438799288313 37254.0
6.647525204133661 0.7551342450858546 1.0787538055775034 -0.9022358935842145 310214.0737187582 2780.761928721809 215.0
4.909339671477442 0.5023668102665374 -6.720281270951525 0.6275909872607753 310209.95089866896 2884.099682138825 39793.0
-10.073507329248036 -1.8125056969335225 1.4977000558684368 0.3822837201953817 310212.4416409791 2889.4056232080893 217.0
4.665114036691725 0.3877212336300898 -2.8286233138304806 1.2322933132448615 310206.82697440655 2908.9810329774027 218.0
3.8772124020230283 -0.021089909608523714 -6.350226525183124 0.8006067246880488 310213.8739012653 2800.1588149395316 219.0
1.6745841185914845 0.2289035657481013 -0.9422437626965967 0.5955763088860272 310207.95311364677 2915.240359441579 52388.0
-4.270615525240761 -0.20980804402926123 6.138082760505994 -0.10286167563603153 310212.41709702136 2856.522679960871 222.0
-9.13812646272693 -0.9193482462732553 0.4390947695228568 -0.46200501556723544 310211.1503269994 2841.852186265385 57958.0
-1.6551017503023684 -0.3756088469402625 -0.6183788926128188 -2.3044133028301954 310215.5327724196 2809.192644052179 224.0
-9.982525561692013 -2.0057144094023482 1.816618748142197 0.6713283248705867 310224.4447466468 2324.5718542536683 225.0
-3.0672087804612738 -0.47571972405760804 2.1820505917315716 1.1838886613258477 310207.54156855826 2845.88231023743 45770.0
-0.02927180616238377 -0.03201164711964832 -1.9119832849357956 0.992157140715725 310230.0092151274 1846.1387032527457 227.0
9.374903098739486 1.6308823913063322 -3.858064088711567 1.113574118708685 310208.0784264164 2909.3227368425746 228.0
1.9980722176697665 0.6578212084146469 1.457777328668735 -2.39316159242721 310224.034646464 2353.046605525349 229.0
-15.070997056941932 -2.0983970026387917 2.648259642796091 -0.3264395710670005 310216.8458960277 2760.691875720574 42098.0
5.737575221134267 0.9562261551677355 1.9088574060146906 -0.9049294316345445 310215.5303427273 2807.3074762364695 231.0
