Sx Sy Sz x[mm] xp[mrad] y[mm] yp[mrad] p[MeV/c] t[mm/c] ID
3.746096454331977743e-02 -1.975104772747338922e-01 1.658679189403964305e-01 -4.247663836583350339e+00 -1.577791998111092608e+00 -4.263629110355757312e+00 5.759666002865861945e-01 3.025845996402555556e+03 2.785010040046714712e+05 5.904400000000000000e+04
1.953149886683058431e-02 1.411558098280114772e-03 4.467081688464606681e-02 8.227777251644396994e-01 3.630168664759257924e-01 1.177268556628336516e+00 -9.747847827521970432e-01 3.035282635684564866e+03 2.785012533476932440e+05 6.400800000000000000e+04
-3.310353514180708681e-03 -3.960937249326577925e-03 4.762657840639966493e-03 -2.700868656414303182e+00 -1.224985245355248331e+00 -7.363818370703847926e-02 -1.275745557264085228e+00 2.904094508769896947e+03 2.785053376870129141e+05 1.585000000000000000e+04
7.122324434387764013e-04 -7.567121635880272486e-03 7.224269187125090773e-03 2.389988198276284503e+00 8.061100597503209064e-01 -9.970214111095256904e-01 -4.286158404538650268e-01 3.048167971376245532e+03 2.784991364750985522e+05 1.585100000000000000e+04
-1.159793531675581925e-03 2.137798123259630149e-03 6.663900350523429238e-03 -1.142772883035810150e+00 -1.546365085484274482e-01 -1.358636973982247254e+00 9.743376481109973231e-01 3.043081985850808906e+03 2.784991533412057324e+05 1.585200000000000000e+04
-5.292246796456696184e-03 -1.114531340373695924e-02 7.188639221650166243e-03 -2.248419439262843600e+00 5.196430694358898927e-01 1.692276144413442429e+00 -1.283411004863303839e+00 3.012414835662683345e+03 2.784986717294782866e+05 1.585300000000000000e+04
2.092067158874591785e-04 -1.524876619632460509e-04 2.990060631519776148e-04 3.297895389203539640e+00 1.114339008030783118e+00 -1.309584943931391410e-01 -1.731481541772351473e+00 3.021836965050701110e+03 2.785020584990759962e+05 1.585400000000000000e+04
-8.734863400192577690e-03 -7.583983577484452489e-03 9.860642776863236258e-03 -2.600495517808009804e+00 -1.274587736232977830e+00 -1.492944076654294294e+00 1.147746943529534436e+00 2.957273509794687016e+03 2.784964470083469059e+05 3.233800000000000000e+04
3.253885457292759412e-03 -2.983922639016279958e-03 2.532199715848710338e-03 -1.271871351763129709e+00 -4.955161008309747483e-01 -2.386397968982991280e+00 7.193370127615756893e-01 3.040675772771025549e+03 2.785010558883424965e+05 1.585600000000000000e+04
1.979232624666463127e-04 -2.160154485937644791e-03 3.028308971528415397e-03 1.770906914213744299e-01 -1.006323831991218359e-01 1.560213655158128876e-01 -4.616855196938045025e-01 3.053216318017377944e+03 2.784999043516265228e+05 3.233700000000000000e+04
1.749472938483310341e-02 1.050706541447513076e-02 5.593877218523533174e-02 4.030731526776667017e+00 1.111080321807905724e+00 1.179015211087453441e+00 -1.653207146010736706e+00 2.975312662276176070e+03 2.785022800576977315e+05 5.904300000000000000e+04
1.882846803482125537e-03 3.006003628787979297e-03 1.951065315756582647e-03 1.513096892068094279e+00 2.657221005664165969e-01 -6.101334960088743431e-01 3.627197243390921644e-01 3.051721345242352527e+03 2.785011413364555337e+05 6.491200000000000000e+04
-6.512850934422449722e-03 -2.045416258203482454e-03 6.586450778741545845e-03 4.945005357144062863e+00 1.554941067925342146e+00 -2.836764140364612663e-01 -7.772700381632426936e-01 2.995760657804828952e+03 2.784975813774517737e+05 5.020700000000000000e+04
-3.747636304097866182e-03 1.296210974899417688e-02 5.062906742728480458e-02 1.357640754633665070e+00 2.553672895191398395e-01 -1.401716277844279768e+00 -6.712765872261277078e-01 2.978569949570655808e+03 2.785014924319352722e+05 1.586100000000000000e+04
3.693364516056221736e-02 -3.665617302918205284e-02 3.835535294853262972e-02 2.727246762644915723e+00 4.421497889364080502e-01 -2.069722567814304082e+00 2.178827354826237794e+00 3.015549339001227963e+03 2.784981992852537078e+05 3.346900000000000000e+04
-1.061917904435788658e-02 -4.631932510004764178e-03 -4.325485515159875616e-02 2.007108323285109908e+00 8.348848344320726200e-01 3.237622503967470533e-01 -6.090649311623853590e-01 3.026362543747052314e+03 2.785017709816530114e+05 3.346800000000000000e+04
-7.605965205789906071e-04 4.871954393009091111e-02 -1.966316300277998197e-01 -4.698963653130721951e+00 -1.955092913614996597e+00 -5.249755201859653830e-01 4.391380461568526461e-01 2.923682018735496968e+03 2.785045553926588618e+05 3.681600000000000000e+04
-1.968426248723963417e-03 -2.351381265040670444e-03 2.938250048293393046e-03 -2.980470909512043409e+00 -1.310532122452425785e+00 -3.634413218884337549e-01 -4.523112899509638685e-01 2.968844806286464063e+03 2.784964923423227738e+05 1.586500000000000000e+04
5.170848164575909782e-03 -1.014304249860001859e-02 1.095285800512892441e-02 1.813851291508458363e+00 6.907516533545434712e-01 -3.893876528800872983e+00 9.298958197427028560e-01 2.962458475379437004e+03 2.784969290001637419e+05 1.586600000000000000e+04
-1.201607077447498090e-02 -1.356068611916527722e-02 3.216300771812977133e-02 -1.790298708999661148e+00 -1.338441882463646260e-01 3.295296327213719678e+00 -7.531014580618754506e-01 3.012243925560896059e+03 2.785015337681852980e+05 5.020600000000000000e+04
1.378649159340353195e-05 1.124747270059089088e-01 1.885882524450858411e-01 -2.182274895484253907e+00 -8.509726960681001096e-01 -1.139925903397621121e-01 1.044538043490544466e+00 3.038229542031487199e+03 2.785013253812488983e+05 3.012500000000000000e+04
-3.958362210740055606e-04 -2.937584927869519962e-03 2.486462161517552852e-02 4.731926397482472346e+00 3.172537079467965260e+00 -8.752691221007153910e-01 -3.711540169595496375e-01 1.964260089044196775e+03 2.785149185847170884e+05 6.852500000000000000e+04
-1.938614894894265424e-03 -4.486743555152166579e-02 1.291367953543685054e-01 -1.065176328471906242e+00 4.154885619165986643e-01 -1.398303207465710907e+00 1.724236882054324571e+00 2.911539369243860165e+03 2.785048737377264770e+05 1.587000000000000000e+04
2.679838382746145206e-02 1.228353232048558490e-03 6.874138990289066498e-02 -1.265798900784909531e+00 -8.024273419641743121e-01 -2.534293445569768988e+00 6.789228242875788855e-01 2.969140167908261901e+03 2.785021340206519817e+05 3.158800000000000000e+04
-4.776739727770472344e-02 1.094468118406304209e-02 3.089480080038780468e-02 4.199178951374983870e-01 6.498876684322245634e-01 3.466263427255902752e+00 -1.857918676467663843e+00 3.024947233724970374e+03 2.785006569967124960e+05 3.508000000000000000e+04
-4.318907963148215998e-03 9.196968121306906170e-04 3.665731106624955243e-02 -5.496536979966273329e+00 -1.318672371024225409e+00 -3.559405521159114905e+00 1.897359487357387353e+00 2.932482005973142805e+03 2.785022181306752609e+05 7.013900000000000000e+04
1.511884812651009217e-03 1.330337586295538173e-03 4.889396355773513794e-03 -3.049681214855132882e+00 -6.273740007842337763e-01 -1.039411346502765697e-02 -1.987707448290876588e-01 2.819240591859622327e+03 2.785063597935695434e+05 5.020400000000000000e+04
6.454665391341007832e-04 -5.531408678127155802e-03 1.237565317053997659e-02 5.280029873734694235e+00 1.567111276912999784e+00 2.712556447833689877e+00 -2.741331855895724479e-01 2.853726033925479896e+03 2.785059440261715208e+05 4.267100000000000000e+04
6.447678349059488001e-03 -3.248231653124245737e-04 4.320655185074705196e-02 2.978577855840207622e+00 9.789946577263832772e-01 3.192388108781300526e-01 -1.165520892151183235e-01 2.966753255064868881e+03 2.785014377887922456e+05 2.528300000000000000e+04
2.597238014125674132e-03 -2.248597980750929003e-03 1.395331714029312414e-02 -1.185701048478735586e+00 -6.052722344586686232e-01 -1.374197505709264577e+00 2.079825391291012793e-01 2.996526058434994866e+03 2.785025110309516895e+05 5.904000000000000000e+04
3.606764456364294075e-02 -3.803274311029956889e-02 2.518206275044631570e-01 -6.738723574345494072e+00 -2.799774382507516091e+00 1.306611873735136209e+00 -7.631359094652461206e-01 2.935207705873729537e+03 2.785028761104611331e+05 6.588800000000000000e+04
-2.497064633368859324e-03 1.745655350740199291e-03 1.643547196641398714e-02 8.194700177660921625e+00 2.171987324800112251e+00 4.446423888043943839e-01 -8.886523463901868647e-01 2.818100222634058809e+03 2.785067815437401878e+05 4.266900000000000000e+04
6.037764294848766214e-03 6.307816008735542615e-03 9.527308287872494896e-03 2.409266859389196103e-01 -5.343504444317584978e-01 -1.873501641248510596e+00 1.765628337909358914e+00 3.013293239024381364e+03 2.784983200018034549e+05 4.820700000000000000e+04
1.022514717202323634e-02 -2.105570229295077728e-02 6.379553472888647124e-03 -3.858822486492969883e+00 -1.778224693973839532e+00 -9.038314319368724592e-02 1.669661804651814574e+00 2.908468241792870685e+03 2.784962948931184364e+05 2.656300000000000000e+04
-4.269630862472923762e-03 7.067426106866846885e-03 1.259810668412773317e-02 2.705029840622511728e+00 1.102892414841943003e+00 2.242692076719935645e+00 -2.021276372968562551e+00 3.027478168167331205e+03 2.784994438893977785e+05 5.903800000000000000e+04
1.999921096435297238e-03 -8.506525767559330788e-04 2.434593795286769252e-03 -2.289899515406625952e+00 -9.734353086994084192e-01 7.378783408783702313e-01 3.732721360903721447e-02 2.843078124429381205e+03 2.784943315880930750e+05 1.588300000000000000e+04
-6.028607542590097568e-02 -9.061785702648862684e-02 1.585867898078561211e-01 1.599618444568590814e+00 4.463008188279505295e-01 3.588624821815862842e-01 9.646676713178883866e-02 2.506344741712734503e+03 2.786097344514495344e+05 4.535400000000000000e+04
1.924968664149336733e-02 -5.368743176988064608e-02 -2.043302152290374096e-01 -6.718885124774536699e+00 -2.386856478738545562e+00 4.942812639142056264e-01 1.299069930778037119e+00 2.891791866897231102e+03 2.785050803790774662e+05 1.588500000000000000e+04
1.213220006161894009e-02 -6.454984593192891924e-03 1.310430747051929620e-02 -3.924452564928795351e+00 -6.156562972841775894e-01 2.739123208787201946e-01 -1.222077147391504026e-01 2.927274827714729327e+03 2.784960140930594062e+05 6.588600000000000000e+04
3.296406629442762415e-01 1.321075635733619524e-01 -1.827692448833292682e-01 3.402269682687109054e+00 1.512973251395526075e+00 1.008112117680333153e+00 -1.165551610377380198e+00 2.994926215131905337e+03 2.785035353409636882e+05 1.588700000000000000e+04
4.456435967527884977e-03 -2.424292732628242561e-03 2.540572973036944911e-03 -4.006741301152465518e+00 -8.632362199970188277e-01 4.859996292083107461e-01 3.184730459809073100e-01 2.995101983070418100e+03 2.785034688936141320e+05 1.588800000000000000e+04
1.051470596688721358e-02 -1.609907419200898217e-03 1.645060515038731033e-02 -1.024292556059941850e+00 -2.542181825211189961e-01 4.695146651473893762e-01 -1.461780744735033943e-01 3.050287998511895239e+03 2.784995426650843583e+05 4.266400000000000000e+04
-5.088648373601992311e-04 5.636717314215792998e-04 5.688702908508348755e-03 4.904975848586135889e+00 9.432241233331549735e-01 4.160291871236091454e-01 1.685440069805575203e-01 2.537842821224460749e+03 2.785098912781210965e+05 1.589000000000000000e+04
-1.402156750385979631e-02 1.039042863310970025e-02 5.501598387471708096e-02 1.366386331069147975e+00 7.347416467172900312e-01 -2.804042891914185986e+00 -3.500162112790106139e-02 2.595685207059901131e+03 2.785092931916397647e+05 4.266300000000000000e+04
-6.646912107858944478e-03 9.130215147036622580e-04 1.181551723084008770e-02 -2.468884642336261592e+00 -5.262459210153416223e-01 3.070252965164024683e+00 -1.569253962470174679e+00 3.026486480902905441e+03 2.784991325642816955e+05 1.589200000000000000e+04
-5.069678258259254465e-03 3.556208373527911665e-03 9.951688679129364057e-03 1.883117547865135188e-01 -2.508706632428056582e-01 3.680686830963385003e-01 4.735913446977180752e-01 2.971115117833882323e+03 2.784965315337813227e+05 1.589300000000000000e+04
-2.811782137254879507e-02 4.277547914075369856e-02 1.131357939906352250e-01 -1.595798456033829638e+00 1.785227162796260703e-01 -3.831055386491010184e-01 1.561877801443102953e+00 2.938411698325634461e+03 2.785045310108019621e+05 2.815400000000000000e+04
-7.139155802507764562e-03 7.403570689611641172e-03 1.244103670176237471e-02 -3.087570602914283313e+00 -6.478404328505066312e-01 4.249817288417109928e+00 -1.549075824933508150e+00 3.010350412875144229e+03 2.785022014240652206e+05 5.020000000000000000e+04
1.103343163602680377e-04 -2.434805519151147794e-05 1.401921394946392034e-04 3.676672328633390219e+00 1.741354980450777190e-01 -2.381202954124673532e+00 6.748139680749455360e-01 3.023536685933589979e+03 2.785013608135273680e+05 6.588500000000000000e+04
1.689053950279919766e-02 -3.761761671286549535e-02 2.054940879170951418e-01 3.045355028983783185e+00 1.262967292295752664e+00 -8.407774149055521340e-01 -8.058246614749404735e-01 2.982565823333805383e+03 2.784990859300268930e+05 1.589700000000000000e+04
-4.227826224375948796e-05 -1.551079108774493232e-03 8.698582131823987332e-03 -3.834283518699770164e-03 2.981116612991118742e-01 -1.017133460415175161e+00 5.747755261327519571e-01 2.907364029209579712e+03 2.785049163380757673e+05 7.013800000000000000e+04
-1.426695064244801192e-02 1.866671729851097179e-03 4.019757383104519133e-02 -3.110185772726048459e-01 1.362562977962772648e-01 1.203054573786282333e+00 -1.887828331604428422e+00 2.974081312469334080e+03 2.785031197403039550e+05 5.682800000000000000e+04
6.333133503080494878e-06 -2.116169607826989471e-03 3.408404545923865870e-03 -2.595780423773066836e+00 -9.751312259077639100e-01 -2.034466611128370184e-01 2.197363013626337236e-01 3.027660019928242036e+03 2.784982295401571901e+05 3.670500000000000000e+04
-8.276883805555355911e-02 3.125272845706427577e-02 9.520178292185181579e-02 2.390294958027519900e+00 1.426632250951893832e+00 5.452124646798773844e-01 -1.058697220001975303e+00 2.963120203583594957e+03 2.784970429178012419e+05 3.673300000000000000e+04
-7.923557727660577102e-03 9.177481121688682575e-02 2.237581527031903550e-01 2.220224191288359350e+00 2.232155830270048935e-01 -8.842776252274069382e-01 -5.228186114858208722e-01 2.933945451340414365e+03 2.785042313923964393e+05 4.266200000000000000e+04
3.804471567855870640e-03 -1.631678232596655426e-02 2.220283940604944953e-02 1.512207759108676663e+00 8.503191892640276084e-01 9.316454435523761068e-01 8.691515597786325653e-01 3.021812589767607278e+03 2.784997498370971880e+05 1.590400000000000000e+04
2.614386039600010998e-03 -4.721008002197806127e-04 1.022666822859019317e-02 2.132966028044801288e+00 4.342120571307491184e-01 -1.460037320852242360e+00 3.197326024307386994e-01 3.025540921873929165e+03 2.785014412062995252e+05 1.590500000000000000e+04
-5.271193235188564342e-03 -4.898366665210861573e-03 3.927775118027643231e-02 -2.976760885454751371e+00 -1.019187373685404463e+00 -5.564978442946374448e-01 6.414770146948228779e-01 2.998741569130287189e+03 2.784991999895222834e+05 2.670000000000000000e+04
1.166086455205641789e-02 -7.738926023819078792e-02 1.557034780402888619e-01 4.370080060462645299e+00 1.385252942991756386e+00 1.414487118360430840e+00 -5.242665756242503861e-01 2.950400703855181291e+03 2.785036861080712988e+05 6.187500000000000000e+04
-2.631385289208997436e-03 1.234777060967461601e-03 5.138275281884605375e-03 3.027911427960571000e+00 4.327889734814833189e-01 -1.928108540848903374e+00 -3.046144673852540508e-01 3.041609384603179024e+03 2.785016699964035652e+05 7.013700000000000000e+04
6.950759210366967700e-03 -5.840830909917659429e-03 6.455507326634117408e-03 3.345489253679190256e+00 3.090113585995771239e-01 -1.906274580186600176e-01 -6.431526372187134077e-01 3.038661779866407414e+03 2.784991183922654600e+05 3.107500000000000000e+04
3.762462014930656462e-02 -1.056895767163796261e-02 4.533513447082000020e-02 5.928376234655347021e-02 6.739319956954248347e-01 1.592207292546853337e+00 -1.469693990581060428e+00 3.000102313746377149e+03 2.784979446155971964e+05 1.591000000000000000e+04
-2.871195125579218896e-03 -3.959874992195905677e-03 -7.218015142631640374e-03 -4.230441298005360728e+00 -9.618278529070661831e-01 -1.245864435875492643e-01 -7.178161439919901188e-01 2.976655197716308066e+03 2.784972548721152125e+05 6.870400000000000000e+04
-7.269246119384667124e-03 2.612311703025877938e-03 1.182674696076213734e-02 -4.283650021880807124e+00 -1.487678547066797918e+00 5.180079959939136725e-01 1.194897861126673178e+00 2.995249159646814405e+03 2.784982950524474727e+05 1.591200000000000000e+04
5.954921877383277315e-03 1.549445225666135594e-02 3.878838447912333343e-02 1.970902369911601726e+00 7.120222704957024362e-01 7.009436939391924248e-01 4.248205837928271111e-01 2.974344944833259888e+03 2.784977783567116130e+05 5.550700000000000000e+04
-3.780088685162049517e-03 -2.230357032343023311e-03 7.134924531125570561e-03 -1.749107288903185120e+00 -1.451538528727315480e+00 -6.280456983921987868e-02 9.067548291186872111e-01 2.921233980145026180e+03 2.785048779265974881e+05 4.069800000000000000e+04
-8.798441416981885163e-04 5.709989677536046748e-03 4.008119133822615407e-03 1.100787896096067531e+00 3.614506863439089779e-01 -8.300201050343825049e-01 7.872656266959364713e-01 3.043568522091566138e+03 2.784986127589003299e+05 4.845400000000000000e+04
-2.568121668358373886e-03 -1.194278848239756219e-03 5.044907562221904833e-03 2.313521310544956133e+00 5.045240136864411751e-01 -1.171637954696667761e+00 1.747866031873908987e+00 2.663253329076168939e+03 2.785084553288993775e+05 1.591600000000000000e+04
-8.126646153352790058e-02 -4.377183685268956626e-02 -8.426500298952317725e-02 -5.970237011147593087e+00 -1.892522352483290371e+00 1.319206277900027091e+00 -4.451019942013431097e-01 2.877690623174104076e+03 2.785054337823149399e+05 1.591700000000000000e+04
4.906160057944149167e-03 3.581932488742127843e-03 1.498194853663699019e-02 2.726174999020263723e+00 7.955051631420611002e-01 -1.648137855725127388e+00 6.514190712201637368e-01 3.041220159452016560e+03 2.785003647889427375e+05 1.591800000000000000e+04
-9.694891454749323886e-03 -4.175972669218749184e-02 3.214569597153073971e-02 1.493422238078438768e+00 7.167876516340342397e-01 2.540485222882951089e+00 -8.181923445380411275e-01 2.759751051963786722e+03 2.784934015238558641e+05 5.019600000000000000e+04
1.865398499890573263e-04 3.624007377580824624e-04 -3.112001791084266326e-04 -8.774020749420069487e-01 -3.264038502285140919e-01 1.457917411660713813e-01 -5.453791445263118653e-01 2.951886638274139841e+03 2.784960096577491495e+05 7.013600000000000000e+04
-5.475860374243411580e-04 1.723718726630650783e-03 9.725924566504614427e-03 2.214186853367938301e+00 6.995106733068061633e-01 7.756510168893364643e-01 -4.953532907060558821e-01 3.022731164926102792e+03 2.785014280208712444e+05 1.592100000000000000e+04
2.775640202611048823e-03 -3.937031880805745196e-04 1.104591675054925569e-04 -4.405769922201015903e-02 6.122713695965247283e-01 -6.851243236656173741e-01 -1.540748727825372866e+00 2.902136530633301845e+03 2.784957795898960903e+05 3.507900000000000000e+04
1.188539710049430799e-02 5.877174412650408401e-03 2.513621498406184290e-02 1.756530088981043347e+00 7.501324580943182774e-01 5.370436831131404354e-01 7.502101023179424955e-01 3.042723593412825267e+03 2.785011321520828642e+05 5.341500000000000000e+04
6.023940155164600983e-04 2.238925797780771249e-03 -3.237201037396934822e-03 -4.231903819786910326e+00 -1.673447578047616346e+00 8.180332031538183335e-01 -6.893989458386574620e-01 3.036400837649633559e+03 2.784991665967045701e+05 6.377900000000000000e+04
9.131251495435240310e-04 -1.855093783350236173e-03 9.028133801953854704e-03 1.773293444659138185e+00 -5.078183850624222728e-01 -1.721197714377437959e+00 6.602100725829730399e-01 3.015646254784087887e+03 2.784991980038972106e+05 2.534600000000000000e+04
2.192572249853447989e-04 5.757752788726779297e-04 2.709440537072422585e-03 1.451007495045663287e+00 3.592962959699482761e-01 -8.421125962740224624e-01 1.057256929212102570e+00 2.980931381909434549e+03 2.785035522593579371e+05 5.903200000000000000e+04
-2.194626719411925733e-02 -1.940846626374015046e-02 -2.466739122846758198e-02 1.964715280797860286e+00 7.460633825062290558e-01 -3.162001954443707241e-01 4.311936340311676719e-01 2.873956679655876087e+03 2.784947660558431526e+05 1.592700000000000000e+04
-5.465863115615264382e-03 2.282698526464426586e-02 -4.787720438481869734e-02 -2.653025100708687578e+00 -5.912046864778730537e-01 1.546331159036573810e+00 -2.149472073903694103e+00 2.918897415319904212e+03 2.784958371007125825e+05 6.755900000000000000e+04
-5.918562121671837144e-03 6.810777680236480489e-03 1.983957513233124137e-02 -4.688452293089571676e-01 7.253528343288843105e-01 -6.941780976009958026e-01 1.363755525671601632e+00 2.954265258695710145e+03 2.785041416786159971e+05 1.592900000000000000e+04
-8.077947885711660517e-03 1.242704958484352681e-02 1.334700293723000211e-02 -2.743816677105292090e+00 -9.566133094768251022e-01 -3.120286908970330231e+00 1.690825918186921406e+00 3.006584535338704427e+03 2.784987081127825077e+05 5.504700000000000000e+04
-2.536906334300204069e-02 -9.748894975028737919e-02 1.323664199565021959e-01 -1.787058642590099389e+00 -9.313297064857096741e-01 -2.578327658024652358e+00 4.889059924314861916e-01 2.978080592924620760e+03 2.784972632253969205e+05 1.593100000000000000e+04
-4.168789020379255576e-03 -8.279637586913421790e-03 1.270082279905423474e-02 -4.795620670397321206e+00 -6.424782252927480064e-01 -2.100770734588043087e+00 1.641983106192472119e+00 3.025635067106920815e+03 2.785004080746679101e+05 2.644200000000000000e+04
1.567568115374741791e-02 -1.367502663048377615e-02 7.367708848354867501e-02 -4.396510854556228143e-01 -4.170305770379330312e-02 -4.967720246684171892e-01 -7.701593939733224481e-01 3.010669661601012649e+03 2.785024072808761848e+05 1.593300000000000000e+04
-1.445766999482543669e-02 1.680370693858329947e-02 1.936319113542561698e-02 -2.830276383534118256e+00 -7.919491039265567078e-01 -2.063878785818163308e+00 2.575377528267530636e+00 2.972515581220157401e+03 2.785026054146867828e+05 6.588100000000000000e+04
5.458307765242532972e-02 -4.440303017635133243e-02 8.305521210727520587e-02 -1.278711379315343066e+00 -1.092483067778419192e+00 -4.719982837821018684e+00 2.515235335243891868e+00 3.014928314545689318e+03 2.785016482189475792e+05 5.019200000000000000e+04
7.804349234978490363e-04 -4.285393798491096023e-04 3.210112711540209773e-03 -5.409821946941478776e-01 3.641040427837855670e-02 4.521895019081748068e-01 -5.351826598507042343e-01 3.055520832691934174e+03 2.784995604809225188e+05 1.593600000000000000e+04
-5.610620654725976750e-03 1.472808647836938972e-03 7.546586331413102783e-03 -2.927129240944466471e+00 -1.002386077693492528e+00 -1.035961104592865389e+00 -2.642444468834636573e-01 3.040932853474046624e+03 2.784994783191424794e+05 6.951100000000000000e+04
-1.977754621155771927e-02 -3.518062327103302963e-03 6.139148477619271044e-02 4.358647700566320449e-01 3.546050468948540590e-01 2.516475965821522554e+00 2.551995393109496302e-01 2.996409292229077437e+03 2.785002320403659251e+05 1.593800000000000000e+04
-1.902016414182100372e-03 -1.616830673109697410e-03 3.127872309162176619e-03 2.375973695661585783e+00 9.765972900996591211e-01 -9.905483711774155653e-01 -1.034254990379649825e-01 3.056518674771473798e+03 2.785003165499080205e+05 1.593900000000000000e+04
4.061072017193635697e-02 -7.207678243616673190e-03 1.033562935845837305e-02 -4.495525890801595814e+00 -1.923505783129992208e+00 9.345671298994116805e-02 -9.341839029050669208e-01 2.268391554917746362e+03 2.786119333194680512e+05 1.594000000000000000e+04
-1.688953585614031425e-03 9.199428377976182904e-05 5.715375962670236031e-03 3.091010990387833335e+00 9.360199348872296765e-01 -7.288862171003446244e-01 5.928129292028104791e-01 2.768902999976973206e+03 2.785070771585603361e+05 6.588000000000000000e+04
-2.219470104499378718e-02 5.734091428751772771e-04 1.525235603552904141e-02 -7.088487083021370871e-01 -1.098843802218729127e-01 9.826283083553011277e-01 3.349051851899933346e-02 2.930389698547323860e+03 2.785043799918245059e+05 5.019000000000000000e+04
-7.075641478989425082e-03 4.074842326692869332e-03 -4.012413585841202203e-03 -1.139252901948730523e+00 -5.332065646900389089e-01 -1.688166896221025892e+00 1.436839638763709459e-01 2.763693891292135504e+03 2.784932890834149439e+05 2.913100000000000000e+04
2.130635420647996551e-03 -2.149968719766289470e-03 1.582902958246043892e-03 2.097924372566833728e+00 3.404787878078071039e-01 1.230318252511487076e+00 6.877462354582494775e-02 2.957449638409881118e+03 2.785042572310238611e+05 5.903100000000000000e+04
-3.117914749378323126e-03 1.472713802325142061e-02 4.210872882601537914e-02 5.210982042780512025e+00 1.929536045136366118e+00 -4.105126828240899806e-01 -4.636065736288455530e-01 2.947465585137680591e+03 2.785031867376146256e+05 3.507700000000000000e+04
3.177852347507368041e-03 2.520383496122356477e-03 6.858781308727543956e-03 2.262378580895215041e+00 3.065150130609568535e-01 -6.418073613906062347e-01 2.539153707543957417e-01 3.031726581016042019e+03 2.784988218705354957e+05 5.018900000000000000e+04
-2.445187357541724754e-02 1.614929358343421967e-02 3.786802008150023241e-02 -5.832810486659065763e-01 -1.447138590138735970e-01 -4.460250345343511058e-02 -7.582155064112887644e-01 2.953300527743493603e+03 2.785035317790131667e+05 7.013400000000000000e+04
9.317407393466009546e-03 -1.751655471056089153e-02 3.052317409971179452e-02 -7.470628731218467156e-01 -4.543645313531790575e-01 -2.592183816552229847e-01 1.379915234409041236e-01 3.022026595163249112e+03 2.785017720393702621e+05 1.594800000000000000e+04
2.133381737147231009e-03 -2.619769779738921524e-03 2.924983978783265298e-03 9.220058985870435153e-01 -1.366320946048032742e-03 -1.128450460612646644e+00 -3.697785813827056955e-01 2.865435254319138494e+03 2.784946148103792220e+05 2.586300000000000000e+04
-1.973559831706519791e-03 -8.035746787931858509e-03 4.666357879057390912e-02 -1.981455801479129697e+00 -1.000374095572112154e-01 -1.721163753172119559e+00 1.156678854322536365e+00 2.974648472766199575e+03 2.785032246233437327e+05 3.233300000000000000e+04
1.003260816136366529e-01 1.748232619726085985e-02 4.915642993597965638e-02 -8.185277183191693950e+00 -2.923417310009834846e+00 -7.266752487417409423e-01 1.294672977129856628e+00 3.026830526191894023e+03 2.785025945503893308e+05 5.902900000000000000e+04
3.327986644483750013e-03 -2.891076484146854614e-02 1.739720902195790800e-02 -2.092845605581961976e+00 -3.008736335218188396e-01 2.552711466307714172e+00 -9.136038254929831348e-01 2.933502025358285209e+03 2.784962125351366121e+05 2.815300000000000000e+04
-4.108358137153472062e-03 -3.695007663233051964e-02 5.039719620160444669e-02 -2.413428312655307995e+00 -5.996348870463279468e-01 -1.309797886157302083e+00 1.607236173476515706e+00 2.944599991685670830e+03 2.784987967836291646e+05 1.595300000000000000e+04
6.824765918409145607e-03 7.177085222006250771e-03 1.706502432588990342e-02 -4.704983150942680048e+00 -2.541172935834888236e+00 -1.152357344564306940e+00 2.639759609604988011e-01 2.896908334098056457e+03 2.785053193863622728e+05 1.595400000000000000e+04
1.625783359250983402e-04 -1.828681996906567422e-02 -3.236283743909382921e-02 -5.871052849130540263e-01 -1.002019288765200189e+00 4.673957348085804320e-01 -1.440125893992125983e+00 3.014479715624000164e+03 2.784986524342005141e+05 4.051900000000000000e+04
1.301891133109161179e-02 1.199874208765506524e-02 1.170954081090454096e-01 3.607188962064691751e+00 1.042659272126595038e+00 6.296727536272385128e-01 9.164940597320666571e-01 3.026248352707171307e+03 2.785013189866722678e+05 2.637000000000000000e+04
5.828407583636386474e-03 2.101455598164725033e-02 5.137273719510937475e-02 -1.577678821611029569e+00 -3.840611427127588740e-01 1.745581006500457777e+00 -4.430208061871779290e-01 3.045458905968734598e+03 2.785000951700668666e+05 6.448500000000000000e+04
5.999839756194526351e-04 3.652238425201186252e-03 -1.132953044119503795e-02 -8.307698111622654480e-01 -6.986296155506062089e-01 -6.991087020465857060e-01 -5.392763473068203604e-03 2.955625594053350596e+03 2.785038181341361487e+05 3.774000000000000000e+04
-1.236075603585480315e-03 -8.976241837541881589e-04 -4.929590779911785514e-03 -3.323514928279558411e-02 4.077812226299742937e-01 1.385801923483493736e+00 -2.321546066059554825e+00 2.461070707696213958e+03 2.785103650977303041e+05 1.595900000000000000e+04
-1.115594004188993470e-03 -4.754018772688428803e-04 -1.106953793172208182e-03 -1.149678130758083894e+00 -1.085380526913287902e+00 1.304368173627077576e+00 -2.841014219094578408e+00 2.058339275506486047e+03 2.785139249274036265e+05 1.596000000000000000e+04
-2.066863022723702641e-03 -1.881490264473615302e-03 7.302075431288168605e-02 -5.400317882656354485e+00 -1.645459074764606733e+00 -2.687451185898024342e-01 7.420442239686177999e-01 3.014635802330174101e+03 2.785013828553499188e+05 5.341700000000000000e+04
