,Seed,Mode,P_BKS,t_BKS,P_DKM,t_DKM,t_depol,t_pol,P_eq,t_dep_turns,N_over_tau,qx,qy,spin_tune
52,2003079152,corrected,12.306704876030707,886.8864401990879,12.307478401450902,886.8723376011612,55773769.80428183,7.295046872382562e-07,11.797221710792197,28150740995.488594,3.552304360870142e-08,15.42161692878428,15.38712694057948,1.5802988777917158e-05
53,3879330855,corrected,9.38347842230494,887.5847813541283,9.391565288030703,887.569933184372,53056610.882433034,7.295046872387282e-07,8.98284227681089,27280065297.908623,3.6656803753203013e-08,15.420604969186948,15.38268106947383,3.614530789902208e-05
54,803526140,corrected,10.380032620932987,887.4041451861099,10.399549544773228,887.3880648463529,48971095.07842675,7.295046872386062e-07,10.015449331967899,33416968227.29282,2.992491698224331e-08,15.427916908973009,15.374460468007088,4.285144764517462e-05
55,1378200820,corrected,11.43352078028894,887.2351414125176,11.444816268908891,887.2204789423381,53686260.054742396,7.29504687238492e-07,10.965831070344603,28516379413.728615,3.506756539782084e-08,15.42216378422186,15.37762717639359,1.718769706373284e-05
56,507574959,corrected,9.901462219041903,887.5183298594532,9.898826403041161,887.5032106193088,52097549.85788917,7.295046872386833e-07,9.711850079202337,62313920292.59113,1.604777865530787e-08,15.413577669466317,15.384088431843086,3.3052263084510816e-05
57,564666859,corrected,7.309351119230569,887.9741560959551,7.315352812861227,887.9595155842914,53856389.69525667,7.295046872389912e-07,7.056269368771155,33938024652.814327,2.946547450035736e-08,15.426562705098862,15.378340689700973,2.833928349325713e-05
58,2773173535,corrected,51.15227881590931,860.6651683258305,51.15300596245626,860.6549216928692,72290645.70251477,7.295046872199748e-07,50.06375293898804,54261373780.20932,1.8429315926474546e-08,15.415023684343996,15.387972550819793,1.3256956858649762e-05
59,3929591377,corrected,10.639631520962977,887.2869781846177,10.633584304811766,887.2724377675579,54143239.28235022,7.29504687238527e-07,10.065032416015894,21305231306.57051,4.693682906374272e-08,15.417017391953687,15.39161794877726,2.1584678965842986e-05
60,3272352816,corrected,69.41967372846851,835.8648249253912,69.4208906693192,835.8584346250166,109332053.76270327,7.295046872016287e-07,68.13692376253516,60862315762.28812,1.6430528274765813e-08,15.420660734659506,15.383909251959098,1.1612860909304552e-05
61,1749312159,corrected,28.684098635768635,879.9334852897185,28.677840152872314,879.9192469544843,54379279.389572814,7.295046872335147e-07,27.590794045967048,30440009653.786945,3.285150075093991e-08,15.415808524179049,15.389050748646643,1.8974651259266223e-05
62,3650295891,corrected,46.419200868566236,865.8325908872821,46.41166489735091,865.8207121944365,63109283.169955894,7.295046872236651e-07,45.71132721532806,76643252186.28935,1.3047463037833997e-08,15.418636579766163,15.388666097902304,9.544331830038821e-06
63,3355010501,corrected,19.448738640270964,884.4547782801225,19.472190435853605,884.4411548388473,57419281.200857595,7.295046872366065e-07,18.893245387142244,41235885239.05143,2.4250722258121297e-08,15.420015527946466,15.383237951937364,8.419234190721879e-06
