Sx Sy Sz x[mm] xp[mrad] y[mm] yp[mrad] p[MeV/c] t[mm/c] ID
0.02338015231410438 0.021328489968464755 0.08911642041887712 8.164123938998392 0.47043964628954354 0.6698477273463116 0.5874140284395197 2809.3535670861165 310211.3493478113 37639.0
-0.0026249227686252225 3.06847891597119e-05 0.011686687977917491 -1.3081798340013207 -0.17393991086932872 3.8007089504513347 -0.5196828733707198 2850.3747845886815 310207.4894901112 90.0
-0.01294396765316989 -0.05579063951710159 0.17051547427456382 -6.424391137243986 -1.1341510435313638 0.9594568262391084 1.4881651252893342 2822.9003917792256 310208.47869564174 50646.0
-0.03771650509522426 -0.04256174328513931 0.21728385826823707 -4.58259838572146 -0.2754263810399573 2.0047165321144296 -0.10883734666309423 2806.7060716718547 310207.0184580037 92.0
-0.0018302750713335967 0.00019853687995042998 0.003733702816967774 1.805035521591811 0.6844171242679923 0.6640206478935157 -0.010462076084213335 2865.3348912597517 310206.61020048487 43404.0
0.019208118862522466 0.003906211338309963 0.02846686967130735 -1.9276610497126745 -0.07621939408187382 1.0170195824102686 -0.1265015016921055 2860.08440000353 310209.7001432085 67901.0
0.003683039049322739 -0.00842256669312463 0.0911976159129819 -6.107227895091433 -0.501765040853427 2.4205846913419697 -0.5584838898519098 2874.951490028905 310207.26522348763 39255.0
-0.013444408767427867 -0.02092837412328219 0.01769916523127916 -14.656707532750529 -1.9714268817676 1.8175854587138425 -1.0010467595760633 2883.4322205518206 310208.2501550503 96.0
0.0009971156533490214 0.0006832895455134559 -0.006798365658132751 10.823427798839546 1.8404816461271243 0.13637272824575125 1.2602818822281465 2697.0388253447404 310216.14714425814 50645.0
-0.001544953525696031 0.0018988169545601074 0.029103445987671065 1.2867395406540862 0.3579594724031511 0.560285327220327 0.3091134894878853 2869.3427857274487 310207.655753739 56720.0
-0.05091853826074332 -0.03745532341994649 0.13195149047615876 -5.4389134602645735 -0.5246248752426401 -3.7447224823430068 -0.1915574616101043 2847.706529102958 310211.21962084906 99.0
-0.013503881516417847 0.011186365185168634 0.051090521079401874 4.147020826617618 1.0524958157684985 -1.6730329102093886 0.40341724792712536 2872.046293203667 310206.7693508994 41942.0
-0.00830081864294781 -0.014167837403785702 0.016367360296868826 -7.3548668719972445 -1.2079350169944902 -0.7361617752593765 0.08743363345924085 2865.5983820423767 310209.576445961 49471.0
-0.025830628739097066 0.120076760140716 0.16709316992492232 -3.9056535160224435 -0.2897488342634311 1.9791000923060145 0.5795818631258698 2870.083847300344 310208.3526183473 50729.0
-0.02019869895742335 -0.0017776554769254125 0.078355475395497 0.6175532000175449 0.17180915295102017 0.9069834023029628 0.35949349431336747 2861.195099789063 310208.24469325965 103.0
0.014539227820660491 -0.014011483817446378 0.05199782935783033 8.787926048110194 1.386940539060578 -3.2005930057500365 -0.5662546539499663 2869.3157528204583 310208.57612427993 104.0
-0.022999553995577963 0.0108199894075907 0.061876428588352704 3.870540333630019 0.13274239305873806 -4.7953018469533255 1.3695252848614616 2826.0985556578626 310208.2810093062 105.0
-0.0010719293875159313 -0.0011238827657337727 0.017616465192124522 1.6679630178594231 0.24932156964228838 -2.273434866511361 0.5038798173184199 2882.200396878182 310208.3776535845 106.0
-0.004257855096005354 -0.008714705959733456 0.01664468885450312 -12.155236981374427 -1.8438425826125429 -0.512094000355039 0.7712418806983333 2837.596007321567 310211.73435689334 107.0
0.0028746052532666088 -0.013163479218372777 0.005604525723047643 14.496714091429963 1.5547861707779518 -0.47427807168746877 0.6068437728941055 2771.0513305589884 310215.7631376268 38408.0
0.00862304681589719 -0.01092088564428856 0.03722474245253432 -8.898800624158707 -0.6523010908308782 -7.04032106397344 1.5200215650474815 2782.6202353175986 310211.38658534107 109.0
-0.0025293681077703883 -0.00044049253458401547 0.013387156318164 5.877576483974974 1.0675719133608585 -4.793779170337178 1.2225318969844754 2838.370318209682 310210.97008694906 110.0
-0.0010633656496236244 -0.0036444861629810134 0.002401572297547523 -4.010064522169826 -0.472848236075919 -0.1248656362871291 -0.3562787249534033 2542.878222361062 310220.57437031774 111.0
7.373708997831579e-05 0.03364350092232915 0.03532277197764663 -10.664369764049068 -1.6109746423488769 0.9047351947982153 -0.0008052819494638822 2886.174106432431 310209.6419455045 47986.0
0.05002958371960208 -0.0014296468212830287 -0.028286144900577077 -8.088332702629929 -1.510845551444937 3.156744625667837 -0.057166302001366805 2834.819118995412 310212.14168624923 68658.0
-0.007905073790020223 0.001736695144331676 0.038649561670164354 -2.690523561934724 -0.04145577239061887 0.24796389381088782 0.09066627308808833 2865.07424868654 310208.8076495624 50644.0
-0.0190281694570309 0.024940986125928512 0.01636363091836345 2.700928798058768 0.5508883266338445 2.941158167632237 -1.4212463084258729 2471.669173651451 310221.8948747696 115.0
0.030755019992639833 -0.0015102127679310063 0.04483851458599102 0.7699527207007351 0.07951733684463856 2.598574290699023 -1.9835046398052092 2800.8824081100834 310211.73459145916 116.0
0.000656963242135539 -0.0003617183602096662 0.004294173481064443 -7.391489265897034 -0.7078725759820472 6.575494134540774 -1.918948039034974 2857.5536538485453 310207.0765515491 64647.0
-0.06000077733018129 -0.003021114538432529 -0.03518595587897302 -8.723402986172063 -1.0831938460308337 4.728442606545583 -0.22204043333283227 2878.142318978769 310209.18039318355 118.0
0.03680424660423485 -0.022102796400184394 0.12418924621930004 -5.274934676151559 -0.5956542532652818 4.129520244114689 -2.0832564318673708 2837.098507477744 310208.95552193 39293.0
-0.006713574165383673 -0.002274240225863993 0.009329342948819885 9.853717021572477 1.419361252013915 -0.9331380111513047 1.1203743863572322 2855.433575295366 310212.2839820447 67325.0
0.0005544326865467542 -0.004093257591742618 -0.0064507631667790125 0.9947142521359063 0.6361356982721993 -0.2191421927207663 -0.03024973434741841 2868.3047060427893 310207.29879776813 122.0
0.011306630128486421 5.272349618648099e-05 0.014558169127955317 -1.1693142514527783 0.2203582528457558 2.077000224217629 -0.7353844042487253 2877.49584243931 310208.83223442873 123.0
-0.006068611116761288 0.014190986911647146 0.022711487828930482 -8.759508944116941 -0.6641218282443584 2.732159537241001 0.31615018580641835 2853.912345268556 310210.32951511437 124.0
