x[mm] xp[mrad] y[mm] yp[mrad] t[mm/c] p[MeV/c] ID
1.763016692587168421e+00 1.757269370320516111e-01 6.766090575221463510e+00 -1.284896843630245700e+00 3.191015190026160562e+05 2.903136979753257037e+03 4.352700000000000000e+04
1.904168068629858368e+01 1.256786359107154416e+00 6.477036570064723109e-02 -2.993225779484066651e-01 3.191027975030667149e+05 2.887251472568557801e+03 2.413000000000000000e+04
4.272892421288809750e+00 7.214990639458290778e-02 -1.407977655782509885e+00 -1.058890246370624844e-01 3.191053995188796544e+05 2.870545770084499509e+03 4.851500000000000000e+04
5.444242631593678716e-01 -2.783210069260343492e-02 -3.516428884229307439e+00 8.575344593890955602e-01 3.191047148029535892e+05 2.864765955456058691e+03 6.422000000000000000e+04
-1.534304434377630777e+01 -9.302893641058521679e-01 8.249506947454026573e+00 -1.348136619622589460e+00 3.191042854547384195e+05 2.896305966652905227e+03 2.556600000000000000e+04
-1.288817997795673520e+01 -6.193253031619879723e-01 4.284654386372003465e+00 -8.638662299493039542e-01 3.191064367696575355e+05 2.854562825161934143e+03 6.971200000000000000e+04
-9.719631672736417372e+00 -4.734878540981007911e-01 -1.673885073707401361e+00 2.003356540347039083e-01 3.191190448190153693e+05 2.869633879583887392e+03 4.025100000000000000e+04
-5.645911876365165227e+00 -3.659756522240851795e-01 5.651117454800371753e+00 -1.537185550982328230e+00 3.191084724380607367e+05 2.868174487380018945e+03 3.895100000000000000e+04
4.831467118693600682e+00 3.554820327803166480e-01 -7.189996807523431066e+00 1.358138145834778987e+00 3.191014948955476866e+05 2.888092010345071230e+03 5.469000000000000000e+04
8.830336118497159603e+00 5.406846031509143780e-01 -2.376295564026210894e+00 4.900351831887839182e-01 3.191034989479049109e+05 2.871601599830892155e+03 5.744800000000000000e+04
8.922155139066973106e+00 -1.701498858746256282e+00 -1.602034665403577751e+00 6.192237057352844021e-01 3.191744959339239867e+05 2.600785544000818390e+03 3.701900000000000000e+04
-1.214736412273985877e+00 -1.636010516911014234e-01 2.863172946890377268e+00 -1.090888243639130506e+00 3.191038022076982888e+05 2.878303625161677246e+03 3.434400000000000000e+04
4.380666681553745612e+00 2.858973674655539421e-01 -1.129235715944020413e+01 2.274120687906266092e+00 3.191038406830829335e+05 2.875944279428792925e+03 1.046900000000000000e+04
-1.382268074657393520e+01 -3.933669776613545332e-01 -5.691158224740843430e+00 1.342783038645096738e+00 3.191421398578053922e+05 2.867887060925519108e+03 1.047000000000000000e+04
5.686404013862661699e+00 2.686230504870297242e-01 -8.839024489525177941e+00 2.141637280569535395e+00 3.191045425158439903e+05 2.863346251781709270e+03 1.047100000000000000e+04
-3.339725957859984273e+00 -2.511280627648279085e-01 -4.202816541662254934e+00 8.680110465540602505e-01 3.191025834548055427e+05 2.887682613179354121e+03 2.471200000000000000e+04
6.077208024998951075e+00 7.314283651707011558e+00 -1.605632363392106399e+01 2.900455715962562131e+00 3.194192131718081655e+05 2.075885067503786559e+03 1.047300000000000000e+04
1.605069646800835415e+01 7.516061057704851445e-01 -4.340916166218425687e+00 8.154981947530797193e-01 3.191066650209022919e+05 2.850187121797354393e+03 6.880800000000000000e+04
1.121478707818029719e+00 -1.044374210928783020e+00 6.541565216096575597e+00 1.160786431950612263e+00 3.192543408629749902e+05 2.390657180307920498e+03 2.437400000000000000e+04
-4.211869996126871296e-01 -1.603995446893006493e-01 1.592177161342935188e+00 -6.274741090973106061e-01 3.191083512251991779e+05 2.841266975165327040e+03 1.047600000000000000e+04
7.435975139156594693e+00 1.729231364381081659e-01 6.008030014327251145e+00 -1.284761111966383762e+00 3.191083850807074341e+05 2.840790877613072553e+03 2.684100000000000000e+04
-9.569315184124802087e+00 3.636551593386297743e+00 5.528148313005646353e-01 -1.403745372520816270e-01 3.191899469695388689e+05 2.445785826517824717e+03 6.488700000000000000e+04
-1.966018463205416955e+00 -1.096608731857235397e-01 2.302354315250384698e+00 -6.330241907159511738e-01 3.191173257891131216e+05 2.871645822938518450e+03 1.047900000000000000e+04
9.124825840644559705e+00 4.802822861673314847e-01 -1.274583471719274164e-01 1.086966519281191146e-01 3.191263172048885608e+05 2.876408784829307479e+03 6.464600000000000000e+04
1.885181907301559434e+01 1.179024275461735938e+00 3.007451293928231628e+00 -6.821370491480724940e-01 3.191082196077556582e+05 2.883137623665728825e+03 4.333600000000000000e+04
-9.557159618010540925e+00 -6.064844679696592689e-01 1.537727217228549881e+00 -2.383265354705481620e-01 3.191039748186853249e+05 2.867116836365808467e+03 4.269800000000000000e+04
-9.599341114932758989e-01 4.201311312650395265e-03 1.067735096505624259e+00 -1.783321361228159818e-01 3.191005283950197627e+05 2.904170240820051276e+03 3.162000000000000000e+04
-9.813896153438411929e+00 -3.139459854083438417e-01 6.012222879418924748e+00 -1.539330737537609295e+00 3.191211596342321718e+05 2.810297941021682163e+03 4.335000000000000000e+04
-7.191109246376904629e+00 -5.203497930162257479e-01 4.200195331987573333e+00 -8.024490818520724211e-01 3.191024341083404724e+05 2.889248235054333691e+03 3.269800000000000000e+04
1.233949589495592569e+01 8.235666953619723563e-01 3.142706316156059110e+00 -7.085143762492532860e-01 3.191077589631971205e+05 2.884447490025594561e+03 1.048600000000000000e+04
1.574014134197061765e-01 1.413176796743491614e-01 9.024361822123102783e+00 -1.867470765973778368e+00 3.191162739716703654e+05 2.821878252674716350e+03 1.048700000000000000e+04
6.234480964558856142e-01 1.390931173426338333e-02 -5.791961758158818974e-01 -5.127483320345141982e-01 3.191194592277066549e+05 2.813925144966131938e+03 1.048800000000000000e+04
1.457327490103125456e+01 5.549699256911464484e-01 5.705453203885724189e-01 -2.312813567766369705e-01 3.191290958960165735e+05 2.880103217466131809e+03 1.048900000000000000e+04
9.772156271852480147e-01 1.853737272627241084e-01 -5.398380346663910201e-01 9.173923079373402789e-02 3.191021542092760792e+05 2.902625308786444293e+03 5.468600000000000000e+04
1.021650093116944630e-01 -4.201634115377990142e-01 -6.162976315224584667e+00 -1.432829870388995785e-01 3.192631705618501292e+05 2.327437885800924505e+03 4.851100000000000000e+04
1.193879497233426967e+01 6.969301277110370174e-01 3.657063346786229019e+00 -6.881977543204860215e-01 3.191073307647127658e+05 2.860297334349923403e+03 1.049200000000000000e+04
-1.165893500331740285e+01 -5.887980147981968226e-01 -4.660480302889586923e-01 3.058283932107135894e-01 3.191053400722357328e+05 2.860623086684278860e+03 4.851000000000000000e+04
1.095525817789668466e+01 2.294994174639310436e-01 4.081274765775111391e+00 -1.052319360461797304e+00 3.191126703130090027e+05 2.828246529210610333e+03 1.049400000000000000e+04
9.221260684958858533e+00 5.890414611688988833e-01 -7.683437304621391073e-01 -2.483766113958510990e-01 3.191036317069921060e+05 2.891943023888481548e+03 1.049500000000000000e+04
-1.548154347569300926e+00 -1.853104450246086388e-01 -1.062156666945634598e+01 2.375530472042918451e+00 3.191038367360694101e+05 2.887091726553263470e+03 2.641800000000000000e+04
-3.517060296270241304e-01 1.300800182168527497e-01 4.359856884680115563e+00 -8.210189970443725338e-01 3.191062465388023411e+05 2.852021460329852289e+03 1.049700000000000000e+04
1.372322599044321834e+01 9.654538502520471077e-01 -7.093401840675018555e+00 1.486926264152199417e+00 3.191055764415180311e+05 2.889777882893650258e+03 2.981600000000000000e+04
6.675304172730190722e+00 2.540993162852799858e-01 9.713595476113205507e+00 -2.667731390484802567e+00 3.191308848829942290e+05 2.881074476471897015e+03 5.726300000000000000e+04
2.160197051118155542e+01 3.315443237899441398e-01 -1.893130915164559891e+00 3.861366936869504163e-01 3.191159297620230936e+05 2.819908661492203919e+03 4.446900000000000000e+04
2.330980512259488435e+01 9.237707528015391967e-01 2.970123912731897242e+00 -7.558679854920258290e-01 3.191287253904331010e+05 2.878960528886471820e+03 5.231200000000000000e+04
-1.004416002244224337e+00 8.395062287176362215e-02 8.212513293429715588e+00 -2.344002225062255196e+00 3.191378314791613957e+05 2.876624009957661656e+03 1.050200000000000000e+04
2.864818838304552884e+01 1.332006292393584257e+00 1.114321798472811764e+00 -4.947122653028557249e-02 3.192199491608660901e+05 2.876277576465058701e+03 4.850900000000000000e+04
-7.233374467376916250e+00 -3.460041040338912577e-01 3.226616733427056793e+00 -6.339821360834008157e-01 3.191039083414424676e+05 2.866586377398505647e+03 1.050400000000000000e+04
4.027942885303323450e+00 2.569443386633595283e-01 4.129854203130284063e+00 -9.710587561108806609e-01 3.191077918550840113e+05 2.876668424482788851e+03 1.050500000000000000e+04
-2.135990943958911004e+01 -1.503460847888907326e+00 -4.507881511149919085e+00 1.095320754666712970e+00 3.191030576060173335e+05 2.891457696753866458e+03 4.346400000000000000e+04
-9.898725896253633749e+00 -5.171800558295108763e-01 6.093210004035611860e+00 -8.464424479685983549e-01 3.191042451969425310e+05 2.878257307475198104e+03 6.735400000000000000e+04
2.771427530752781365e+01 1.277761684627522598e+00 2.250282248716286571e+00 -4.086277011643072443e-01 3.191068343854867853e+05 2.854169216745943686e+03 4.850800000000000000e+04
1.191652434294959262e+00 -1.208341204464948165e-01 2.221191659229163395e+00 -6.588946209137815924e-01 3.191091392225991003e+05 2.860748389042815688e+03 3.963700000000000000e+04
3.580279503758858173e+00 2.035218884427164587e-01 2.780358740201930523e+00 -4.399097111665452031e-01 3.191052562358982395e+05 2.856201144181414293e+03 1.051000000000000000e+04
1.166525170263264677e+01 7.824550434246250186e-01 4.577853631232590814e+00 -5.078651089600557667e-01 3.191033956756406114e+05 2.886177274247067089e+03 2.968200000000000000e+04
6.691404558165058525e+00 4.552801911072046348e-01 -1.137203104942245702e+01 2.652970650357567628e+00 3.191043267247728654e+05 2.888598120573994493e+03 2.704900000000000000e+04
-9.364968920240295702e+00 -6.382215037678536929e-01 7.232597942409217939e-01 3.405594413726483194e-01 3.191019131274632527e+05 2.893661840013454366e+03 6.735200000000000000e+04
-4.287227502785994737e+00 -3.013568866434729876e-01 3.054540765409782477e+00 -6.933881523958822513e-01 3.191040942887539859e+05 2.888854081776979911e+03 4.850700000000000000e+04
-1.276143963646454615e+01 -6.432155105812569218e-01 3.556122891217495807e-01 2.935611659727718203e-01 3.191067732067209436e+05 2.849725092131767269e+03 3.248400000000000000e+04
-2.160065965508422892e+00 -1.114981302805273244e-01 1.128397918152485024e+00 -2.610702787740867281e-01 3.191153480697324267e+05 2.815826193206642074e+03 2.873500000000000000e+04
2.032808055796821378e+01 1.358539844120047357e+00 -1.016935717231163716e+00 -7.125199200882768868e-02 3.191034838300768752e+05 2.890780749417254810e+03 1.051800000000000000e+04
-5.273023189499244090e+00 -3.494504257007577941e-01 -2.849428804490195422e+00 7.989139297188430078e-01 3.191067623993791640e+05 2.884634652080922478e+03 3.118800000000000000e+04
-6.643975532767507630e+00 -1.054297203222875207e-02 3.160901994465334930e+00 -3.055578646889882122e-01 3.191435892414572299e+05 2.863632027837792066e+03 3.895000000000000000e+04
8.654425361104179260e+00 6.532680830896774316e-01 -5.094206109207786604e+00 1.259222635047169581e+00 3.191070486864140839e+05 2.877391383586078973e+03 1.052100000000000000e+04
-1.432474566493202062e+01 -9.428698354794678993e-01 -3.322808404594973730e+00 6.708671314839732558e-01 3.191031545748460921e+05 2.890781177066552573e+03 3.798800000000000000e+04
1.625771508665674858e+01 1.126127734499573263e+00 -3.953145410910271718e+00 7.564397227914800848e-01 3.191028105394521262e+05 2.884521482256607669e+03 1.052300000000000000e+04
2.784280267474120940e+00 1.140182073786249611e-01 1.438634698116740296e+01 -3.104133114447173547e+00 3.191019325145148323e+05 2.889206934058953721e+03 1.052400000000000000e+04
-3.218279631267508822e+00 -2.653917028903423070e-01 6.302468287606335373e+00 -1.733659693353200915e+00 3.191043286725174985e+05 2.880509343572156467e+03 2.978100000000000000e+04
-6.974494805927982100e-01 5.930746229493225052e-02 5.281608896951974774e-01 -5.665897803303584501e-01 3.191723299648901448e+05 2.621514769236689517e+03 1.052600000000000000e+04
-1.875315656299248701e+01 -1.226912331880253060e+00 3.405049307791241819e+00 -1.018489016420443427e+00 3.191031206149598002e+05 2.885804528622644284e+03 5.109500000000000000e+04
1.104008059787084939e+01 9.367247629423154365e-01 -8.342133278081453440e+00 1.760556033876004234e+00 3.191020023632208467e+05 2.890812578814442986e+03 6.832000000000000000e+04
-9.700686493059629267e-01 6.983700155190436520e-02 6.694110716347700496e+00 -1.218254215249049865e+00 3.191042686925654998e+05 2.896231799890352704e+03 5.179600000000000000e+04
-1.885724677729914234e+01 -1.000419583907452781e+00 -1.090497407124489193e+01 2.451194532812655869e+00 3.191122521696628537e+05 2.874474363557843390e+03 1.053000000000000000e+04
-3.397537710745848649e+00 -7.806930694416092109e-02 -6.536455565300242077e-01 2.022912332670735169e-01 3.191088254651082098e+05 2.853659136369974931e+03 4.309100000000000000e+04
1.226746053729910635e+01 7.096366870052507325e-01 3.508613058969171306e+00 -1.130771095944753224e+00 3.191038809333153185e+05 2.882964386063575148e+03 4.850400000000000000e+04
-2.679476828971080860e+00 -4.282113799998339687e-02 -6.701191964966711767e-01 3.590038034214114715e-01 3.191076191238857573e+05 2.844914323309844349e+03 4.024700000000000000e+04
-1.754448859847847686e+01 -9.070643300601654024e-01 -2.983112633834173799e+00 6.785030910807797744e-01 3.191040877441173070e+05 2.886536527934056721e+03 1.053400000000000000e+04
-8.316078294556019657e+00 -4.315240679647485145e-01 8.402812716298659890e-01 -4.245198078486130955e-01 3.191031932041529217e+05 2.875403838070780239e+03 5.468200000000000000e+04
-3.974431083231182438e+00 -1.951327572434272961e-01 5.461394897528037973e+00 -1.231731890820319197e+00 3.191054287418556632e+05 2.887242708122603744e+03 1.053600000000000000e+04
1.155960546268504752e+00 -7.572636475459516570e-01 6.646178591459202423e+00 1.501387355101552190e+00 3.192524383517222595e+05 2.400384148666228612e+03 5.872500000000000000e+04
7.647552036797408803e+00 4.195829292916043451e-01 7.528638264280970160e-01 -2.338468388020361055e-01 3.191283385036039981e+05 2.879442170125212215e+03 6.927200000000000000e+04
1.638788476390296367e+01 8.826725536203186007e-01 2.174810298280811960e+00 -8.639528374850972137e-01 3.191037561265782570e+05 2.879310946291486744e+03 1.053900000000000000e+04
2.197675750930250693e+00 2.304033333509392933e-01 -5.478457541708818823e-01 -1.019192120256607603e-01 3.191022225526337861e+05 2.890990103586991609e+03 4.850300000000000000e+04
-1.581789595976825247e+01 -9.443337916909663177e-01 -6.450365315203713479e+00 1.796329690472611373e+00 3.191074453794421861e+05 2.883409789987577369e+03 2.602100000000000000e+04
1.013554200892327062e+00 3.739304978730039863e+00 -7.470807795894518044e+00 8.187356628989852503e-01 3.192789708211191464e+05 2.180460665509033788e+03 5.829400000000000000e+04
1.321227617372857388e+01 3.824314929455658874e-01 -7.025562894284409943e+00 1.998626685108686907e+00 3.191121951043548179e+05 2.826134330317605873e+03 1.054300000000000000e+04
-2.367815127273430065e+01 -1.426525128918415541e+00 -6.768795045652042930e+00 1.187888950812210798e+00 3.191028119200800429e+05 2.891143164430407523e+03 4.850200000000000000e+04
-7.754959442460195973e+00 -3.173036585149521804e-01 -2.905489152519039830e+00 7.955258980397420521e-01 3.191061333757794346e+05 2.853859694357086937e+03 3.528500000000000000e+04
9.443025096414269015e+00 6.236720395849447707e-01 -4.336626385276079354e+00 8.017717095144067940e-01 3.191025234605316655e+05 2.883994520100538466e+03 6.900100000000000000e+04
1.743112499366895918e+01 1.153456906159228801e+00 -1.806896537520414903e+00 2.354558403297614955e-01 3.191040697501788381e+05 2.868953204213208210e+03 1.054700000000000000e+04
-2.972747789564561760e+00 -8.958279730970377525e-03 2.066788367900301626e+00 -5.821435338319692621e-01 3.191026986288156477e+05 2.886139953497764054e+03 1.054800000000000000e+04
9.735596796772146844e-01 -1.310220179447576239e-01 1.019281723177751608e+01 -2.586913248404702603e+00 3.191063024548909161e+05 2.879072995420663119e+03 3.276700000000000000e+04
8.200710587289496090e+00 4.497007432043668151e-01 -8.804995421937729105e+00 2.156360754199125207e+00 3.191146167950292584e+05 2.873249393499953385e+03 1.055000000000000000e+04
-1.646833062149412052e+00 -5.418546602608021595e-02 8.190337450889805027e+00 -2.077656337623030591e+00 3.191035748513397994e+05 2.868262956753503204e+03 3.263300000000000000e+04
-1.284010366986869478e+01 -7.360246436860053976e-01 3.420039766222499722e+00 -6.181726504657690802e-01 3.191029485804142314e+05 2.879796382121483020e+03 1.055200000000000000e+04
-2.797926258674547384e+01 -1.252965247007598704e+00 -1.151301911541717971e+01 3.075491793665672269e+00 3.191184066401853925e+05 2.872154634458748660e+03 3.961200000000000000e+04
-1.512285742506196407e+01 -6.299016778578089282e-01 4.866862720587875835e+00 -1.364952053033002599e+00 3.191132623020632891e+05 2.831896966924090975e+03 1.055400000000000000e+04
-1.047839711404422580e+01 -7.350424879992691896e-01 4.188366307839633151e+00 -7.924129538546084150e-01 3.191036997858381364e+05 2.894749602013445838e+03 2.468400000000000000e+04
-1.254396526364547526e+01 -6.720570188605714534e-01 1.308610495079228553e+00 -5.479456270489026226e-02 3.191094936883311020e+05 2.873847939425325421e+03 1.055600000000000000e+04
-2.167326328646016265e+00 -1.429855220206941169e-01 4.182794435633463870e+00 -1.075059421714332109e+00 3.191112325483537861e+05 2.877298255917249662e+03 1.055700000000000000e+04
1.265784291436972886e+01 3.859805663156014588e-01 -4.873952537993605505e-01 1.632449062784695204e-01 3.191363099094953504e+05 2.874534982943966497e+03 1.055800000000000000e+04
-7.061503238438089802e+00 -4.697472282167802216e-01 -1.719710646987582026e+00 3.687903648332166440e-01 3.191065517688592081e+05 2.879560678875274334e+03 1.055900000000000000e+04
-1.603078958707542023e+00 7.292592634599757810e-03 -3.258381016369693572e+00 3.204408539825933655e-01 3.191152242974464898e+05 2.875705605465607732e+03 4.850100000000000000e+04
2.470073776649531894e+01 1.619757442656789337e+00 5.421102157584821057e+00 -1.111827185473918345e+00 3.191033099802486831e+05 2.887305929302900495e+03 1.056100000000000000e+04
-1.182675872034963760e+01 -4.711378419899687753e-01 7.258843289125037401e+00 -1.412541090335006411e+00 3.191094689941699617e+05 2.867773156979731993e+03 1.056200000000000000e+04
1.594862935431125806e+01 1.033519157331314497e+00 -7.114339777822868693e-02 1.499938503726637729e-01 3.191048693599771359e+05 2.894169636380923293e+03 1.056300000000000000e+04
4.724107777081070658e+00 3.066076526412022663e-01 6.441779634404478649e+00 -1.617241840479467507e+00 3.191118428155079018e+05 2.826107142818109878e+03 1.056400000000000000e+04
1.150362250685168775e+01 -1.346417976574552054e-02 -5.294466427927747354e+00 1.086426731846128702e+00 3.191309566671058419e+05 2.810320028629561421e+03 2.601900000000000000e+04
6.736184229975158644e+00 2.722242936012909675e-01 -5.394267573600162180e+00 1.396646876420037042e+00 3.191162920043260674e+05 2.865619771072349977e+03 1.056600000000000000e+04
8.267537491111159653e+00 4.544073317266251744e-01 2.785752751093634405e+00 -4.013395233921467908e-01 3.191039646623770823e+05 2.877173916321311935e+03 5.146500000000000000e+04
-1.533552541049371243e+01 -9.387384187412037839e-01 -4.242781576264904153e+00 9.362583585814124865e-01 3.191039069982630899e+05 2.887684453850421505e+03 1.056800000000000000e+04
6.791334400578056929e+00 3.266960977907051866e-01 1.369922340342339595e+01 -3.403113272651689059e+00 3.191089664787294460e+05 2.845952634600930651e+03 6.216600000000000000e+04
1.594981394604049996e+01 9.155426547417486738e-01 3.428545213451064999e+00 -1.002817324831097645e+00 3.191061569434385165e+05 2.876092695046444078e+03 2.662500000000000000e+04
-1.619653400964796930e+01 -7.661343804336762098e-01 -1.250334722844381741e+00 1.366709201046169275e-01 3.191243562158091809e+05 2.873717996463147756e+03 1.057200000000000000e+04
-1.056761352052987846e+01 -4.954349101738468875e-01 1.414966203562980640e+00 -4.236258806604005223e-01 3.191062082498701639e+05 2.850774144895557583e+03 1.057300000000000000e+04
1.129301388859362199e+01 3.714884594813787633e-01 -9.935360110504081632e+00 2.160644142892874431e+00 3.191081220835961285e+05 2.859208986403279141e+03 3.223400000000000000e+04
1.057353271014675133e+00 -7.764498749557312285e-02 -2.987406923708107787e+00 6.950219550692714465e-01 3.191090763467204524e+05 2.870449032296908172e+03 1.057500000000000000e+04
-1.049240225215218425e+00 -5.144458456993473983e-02 2.184802878485525013e-01 9.544136161058526524e-02 3.191056135799787589e+05 2.880016672337101681e+03 4.850000000000000000e+04
3.591127487975874999e+00 9.750388376212743013e-02 -6.594179968393518720e-01 2.350621756717532485e-01 3.191039860002874047e+05 2.865917501524803356e+03 4.195700000000000000e+04
-9.206087619245783671e+00 -5.165368851133347317e-01 1.612763601487027243e+00 -2.700225076574663818e-01 3.191046033312828513e+05 2.862674269046020981e+03 3.631200000000000000e+04
-4.148080294721453676e+00 -2.624169654819618058e-01 -6.000173812360558578e+00 1.317357662790009654e+00 3.191174266892594751e+05 2.866435246541171182e+03 1.057900000000000000e+04
2.273084478016569765e+00 1.278614519563049390e-01 7.767425153755818990e+00 -2.250401425393148358e+00 3.192211759671081090e+05 2.875767224305875970e+03 3.639900000000000000e+04
-2.151541442813401428e+00 5.201507625619756353e-02 3.963592707674219451e+00 -8.744898983052932229e-01 3.191086423117777449e+05 2.838510307963428659e+03 6.216500000000000000e+04
-1.144626590273915490e+01 -6.382175117468626979e-01 1.632640593266680984e+00 -4.412560455630214484e-01 3.191089039183572168e+05 2.845772618173803039e+03 5.618900000000000000e+04
-1.590940513315405447e+01 -5.950571265475407268e-01 2.327594754602810845e+00 -5.691883874093086604e-01 3.191131460355827585e+05 2.867472653989834726e+03 4.024500000000000000e+04
-1.097571185103226199e+01 -5.029330102213891429e-01 -5.213013456812495505e+00 9.265522324540539367e-01 3.191147803696875926e+05 2.866847433132501465e+03 3.967400000000000000e+04
-2.019141960941120928e+01 -1.062228917742258583e+00 -5.231279179058502038e+00 1.134550096515720696e+00 3.191041073721459834e+05 2.873303318080977988e+03 5.674900000000000000e+04
3.800559661270945799e+00 2.193578030980651294e-01 1.890672549823209980e+00 -3.675016102167184551e-01 3.191046332059025881e+05 2.879820766708357496e+03 4.849900000000000000e+04
1.333716626199082489e+00 2.699482680376715793e-01 -2.932068466849434341e+00 5.079873073124996363e-01 3.191074385747126071e+05 2.869912180142215675e+03 6.216300000000000000e+04
5.923190135826613023e+00 2.322692698554195689e-01 -1.193914155386520577e-02 2.044317597383501009e-02 3.191036045230241143e+05 2.880099052578226747e+03 6.475200000000000000e+04
-2.326285679273191409e+00 -2.155426690707828996e-01 9.817460256393669482e+00 -2.206437079360299869e+00 3.191091673426579218e+05 2.845621714272602276e+03 1.058900000000000000e+04
-9.941015656836524883e-01 1.557720567202063311e-01 2.377887014776642605e-01 2.424929108868110472e-01 3.191195535130912904e+05 2.870795243243586356e+03 3.304200000000000000e+04
-1.669702364265544503e+01 -7.219429978812059723e-01 -6.635720273838559891e+00 1.875008371161461573e+00 3.191099455006648204e+05 2.865400825828990037e+03 5.708200000000000000e+04
2.063381387326801875e+00 1.010551445788049896e-01 4.179324996441789786e+00 -8.333009440643841526e-01 3.191040544990704511e+05 2.880873228503668997e+03 1.059200000000000000e+04
3.229112362740716780e+00 7.733630424973605803e-03 -7.463982733424596283e+00 1.748178775201062907e+00 3.191200099166461150e+05 2.810727183855453859e+03 4.574700000000000000e+04
1.187092395499692810e+00 -5.276511876839942716e-02 4.186166259499085385e+00 -7.698631883293799438e-01 3.191093016728438088e+05 2.834986669519202223e+03 2.935700000000000000e+04
6.235627071906778340e+00 3.959304549153456754e-01 3.124085215650836744e+00 -6.591812289888741017e-01 3.191062308270338690e+05 2.885177832695320376e+03 5.189900000000000000e+04
-6.408414014521429003e+00 2.623878238638698845e-01 4.282708054752887072e+00 -1.224488662474910061e+00 3.191562117127712700e+05 2.789146850345690837e+03 5.467700000000000000e+04
-1.252242478295700120e-03 -3.356562672087323729e-02 3.310464766496212796e+00 -1.140163531244002826e+00 3.191010392401583376e+05 2.897771391688890617e+03 6.422100000000000000e+04
-9.173632677088493281e+00 -5.259273147703655837e-01 -1.176941958911493780e+00 5.142945997224919463e-02 3.191041187998495880e+05 2.868192732258470642e+03 5.467400000000000000e+04
-4.901100292889069898e+00 -3.614407976976635739e-01 -2.048474952087681600e-01 5.494223033657449351e-01 3.191045308112428756e+05 2.891828975143223033e+03 1.059900000000000000e+04
-7.328856399093930385e+00 -3.623032156034853291e-01 -1.328041361538993215e+00 3.162930467788339084e-01 3.191082716151426430e+05 2.876101468659443526e+03 3.375500000000000000e+04
-5.570818553554008012e+00 -5.047369267844218355e-01 6.265636063162388858e+00 -1.628902743350067572e+00 3.191080693643183331e+05 2.876780189016986697e+03 4.849700000000000000e+04
5.164370780505664449e+00 3.525799263215030344e-01 3.279127251673583654e+00 -8.519799763820186111e-01 3.191094573248941451e+05 2.879503677300922391e+03 5.888200000000000000e+04
5.142727314369913927e+00 3.261341567520491536e-01 1.125959586731377637e+00 -7.302996998669134543e-01 3.191008382973723346e+05 2.898570467189572810e+03 3.528200000000000000e+04
5.552573846925056067e+00 3.910745998623664232e-01 -6.839692892949031378e-02 -1.330037907274136122e-01 3.191027684717778466e+05 2.878923775903561818e+03 4.540300000000000000e+04
4.300705814792753046e+00 2.563255882812945252e+00 1.507661616626274714e+01 -2.968223864558676262e+00 3.193658893721104250e+05 2.048095542605535684e+03 6.867100000000000000e+04
-4.429449369206815312e+00 3.286859688371929433e+00 -5.758213565035709136e-01 -6.602670001122656895e-01 3.192239619524913724e+05 2.396463438087392660e+03 3.182500000000000000e+04
-1.353591164315210804e+01 -1.847738022330298324e-01 -1.240601031350823877e-02 1.305470297611374675e-01 3.191424943382536876e+05 2.861365796088955904e+03 4.716800000000000000e+04
-1.219112973021459156e+00 -2.981390049872368816e-02 3.960645168253786430e+00 -1.137292463312609359e+00 3.191074125879080384e+05 2.844047437752918540e+03 2.350700000000000000e+04
6.557975323144732194e+00 3.820251409801824760e-01 -3.980853608528155174e+00 1.014692704799608380e+00 3.191058297878055600e+05 2.886686390827480864e+03 6.734800000000000000e+04
2.354415742526642763e+00 -2.729126470922925082e-02 7.286459912789595705e+00 -1.407051822066117230e+00 3.191145887905965210e+05 2.875881677149810912e+03 1.061000000000000000e+04
2.595731439477951263e-01 -7.612477134228275155e-02 -9.988492957608935185e+00 2.389087851506359605e+00 3.191106434620838263e+05 2.876653418379937193e+03 4.446200000000000000e+04
-7.192054865612344194e+00 -5.734321368794056406e-01 6.756382123301619913e+00 -1.645647912476432051e+00 3.191005986479073181e+05 2.898369734580880049e+03 2.944400000000000000e+04
-7.570799860632452249e-01 2.901255474818287272e-01 -2.597317161055414658e+00 2.197855877422609794e+00 3.191804202573258081e+05 2.531938823707024312e+03 1.061300000000000000e+04
-1.395299443104878989e+01 -6.624765768647853381e-01 -3.323411567835753200e+00 9.764548724560326853e-01 3.191074658988665324e+05 2.852549537513963514e+03 5.840700000000000000e+04
4.399328416627955818e+00 3.297166780949801201e-01 -2.021444647503321868e+00 1.372621561247922284e-01 3.191032651230291231e+05 2.877141734826926495e+03 2.903700000000000000e+04
1.365895216653357913e+01 8.684776943206058419e-01 -3.675265728243063412e-01 -1.058145831564454437e-01 3.191047138683734229e+05 2.890756364402860981e+03 2.662400000000000000e+04
8.380216975156319137e+00 2.994559782388706015e-01 7.225133298012086591e+00 -1.568479994530109334e+00 3.191046675938529661e+05 2.883546331114418990e+03 1.061700000000000000e+04
-5.676861562767623326e+00 -3.598827906690214573e-01 4.740244652301349504e+00 -1.383139075015153097e+00 3.191130318621638580e+05 2.870462452802633379e+03 1.061800000000000000e+04
-1.578705251494430328e+01 -1.191115065754910995e+00 8.619222744161522343e+00 -1.628132036709116104e+00 3.191014123634290881e+05 2.899532706292542116e+03 5.467100000000000000e+04
-1.823856463704688480e+01 -1.050519992454449492e+00 -1.145873835953328168e+01 2.369417770236571297e+00 3.191050616106117377e+05 2.880744974857718717e+03 2.873400000000000000e+04
