,Seed,P_BKS,t_BKS,P_DKM,t_DKM,t_depol,t_pol,P_eq,qx,qy,qs
11,2775566143,56.58718444560018,824.1849704783048,56.54135882703558,824.0929689250828,7382538.831991289,7.034866873972433e-07,0.1882507933465106,15.440700464523879,15.348174494567802,0.03607422852157932
12,4059689574,11.092769830063,855.2306238191234,11.204073605794845,855.0773199090783,4770186.941117458,7.034866874190407e-07,0.020984778147077093,15.390081800131794,15.42643755574449,0.036081593985313354
13,3588369692,90.40552923761422,766.2954371911972,90.38130427675931,766.2836546600079,49836462.02374211,7.034866873518814e-07,0.3570406139093468,15.463779443989827,15.323268465954715,0.036048993751543024
14,146643071,89.09605421443605,767.857508042058,89.09680956731528,767.8351782147444,26403607.974565648,7.034866873531952e-07,1.8406064108233418,15.468014351846074,15.387088476342475,0.03620705500305793
15,976938581,91.22852806631283,762.6172006395459,91.31573431627342,762.5878683134453,19826679.39052383,7.034866873487665e-07,0.2002964311629217,15.43038052797403,15.375053478950111,0.036414557315538665
16,395220043,85.4469825308419,775.4369620305116,85.37219285487532,775.3994437249663,16026133.916846141,7.03486687359495e-07,1.9804337505891434,15.45944291399852,15.372090063394598,0.036087677907609084
17,3525044406,41.953182082871976,839.0008128628592,42.00466508678845,838.8764383349686,5658859.7809435055,7.034866874078468e-07,,15.421578732561871,15.368661138418387,0.03628064240237633
18,560563301,73.42394135793634,798.466125869652,73.54565181285564,798.3929418769543,8710780.810426269,7.034866873779022e-07,0.20320685073843792,15.48464447307677,15.365970061291307,0.036113390559550484
19,4077673482,91.1885259191681,763.2368466942723,91.19691351246941,763.229498439657,79273910.08957236,7.034866873492934e-07,4.2260004255110655,15.463413108118662,15.363925170662483,0.03604977009180277
20,1116787751,65.0343979597107,811.4916570468234,65.23372987462119,811.3809106723991,5945376.028068088,7.034866873878509e-07,,15.442092027974546,15.373098976227837,0.036257354353900206
21,3869408999,60.02673781242911,817.5450745593367,59.82220394402159,817.4023104561903,4680891.191264561,7.034866873923664e-07,0.07190347719743882,15.483227031866605,15.388272750046406,0.0358877528444444
22,3717593296,91.20636844825674,762.279790654889,91.2203705586035,762.2398580558511,14550518.960106324,7.034866873484792e-07,0.7728607598496241,15.453642978978973,15.327230536562904,0.035983978520872206
23,855195280,90.5568877873174,766.0811713187313,90.59522325077151,766.064969219823,36221723.632394664,7.034866873517008e-07,0.42356416810715075,15.47857104042412,15.352315658304061,0.03596682452494654
24,3356112337,92.12391160159181,760.5773653557186,92.12037603960592,760.5638374566998,42761084.99004118,7.03486687347026e-07,0.8237825901687035,15.395815920148848,15.43126096402436,0.03617840304280662
25,1434646674,78.88638963927926,787.6096154125373,79.01970549908576,787.5478619137398,10044455.467622204,7.034866873693587e-07,,15.4466274014909,15.380589972954706,0.03579028490803415
26,3760952181,47.59444099475433,833.1981729505642,47.66079433749304,833.0391685536306,4365204.526545228,7.034866874037389e-07,0.08527401402396369,15.373669198597256,15.4831487228038,0.03631871932110947
27,4156408025,77.18599920625938,792.5974751981901,77.03258263702868,792.5244826734121,8605715.529232105,7.034866873733128e-07,0.6991431731019564,15.402933869272987,15.423267088436587,0.0363387159393036
28,3217007412,67.84245333602458,807.1733882651681,67.48464598462184,807.0975406403749,8589163.58047432,7.034866873845882e-07,,15.455430516078284,15.38582936409429,0.03618608930380807
29,883172673,68.89671064496757,804.9442430850141,69.14876423938017,804.7768949428619,3870975.3225867446,7.034866873828902e-07,0.1554564729636637,15.452515434874655,15.358737094995481,0.03556417652767935
30,698515192,79.56122527445018,787.8509425053718,79.50069517490077,787.781160849562,8894230.480215976,7.034866873695512e-07,0.34391346866544265,15.368107438992274,15.473645401892703,0.03642719628964791
31,2952395664,90.65565729291973,765.9575776012314,90.60351095071161,765.9364486332031,27766373.918701362,7.034866873515965e-07,,15.457435961814335,15.363113956223712,0.03585228801663781
32,895773188,86.68898577156389,775.4150406817926,86.79791213139275,775.3805909261267,17452715.14519483,7.03486687359477e-07,6.201591438813126,15.461380081481852,15.317615960626036,0.03574648832505967
33,2345693306,40.93636101842617,838.3455929346312,40.94543228797806,838.1835493093139,4336409.304951309,7.034866874073858e-07,0.02855358110299778,15.468005390802313,15.357625771636176,0.03560114490487465
34,2712659444,85.46900613024356,776.8943816778066,85.5037546459499,776.8656800463109,21028162.884653762,7.034866873606922e-07,0.09219989598441317,15.366418806459613,15.44611224460945,0.03663003104141216
35,4058379485,88.67023183439481,769.2346668486309,88.70929067814836,769.1946044779162,14769249.666486865,7.03486687354349e-07,0.9143173617578323,15.419179094233597,15.395980352641814,0.03608726813732033
36,3308656631,59.806204223904416,819.3612811301007,59.77837408657416,819.2708956234147,7426841.70552546,7.034866873937082e-07,,15.450119666087252,15.370546582376493,0.035962301981334266
37,2965586352,82.35860658559027,781.6518240000759,82.3266553881992,781.6155328528894,16834717.397637907,7.034866873645694e-07,0.2119721896430599,15.455847551874344,15.383668430091193,0.03605364563245683
38,371129615,30.323893145261327,846.0654694812079,30.020676950607918,845.7967910854738,2663405.284896821,7.034866874127721e-07,0.027369395293990188,15.37702671253584,15.429493112100895,0.03683280000112066
39,288284460,56.49227509637063,823.5943397736762,56.274635242266655,823.4691983303692,5419504.145075266,7.034866873968127e-07,,15.432462668290146,15.369936848424034,0.035905612421021915
40,1856888269,88.07904243586923,770.2394750305948,88.07286890128748,770.2151960296039,24434701.760299385,7.034866873551883e-07,0.6134166577754006,15.432550388476171,15.390991565428719,0.035823789699623354
41,3932522823,90.27413571886417,763.7568087908173,90.26631471947594,763.7411580166811,37270521.22240694,7.034866873497348e-07,0.9225306837487499,15.45278323341142,15.385819968869118,0.035888845127050706
42,3802774963,62.97566959172563,816.9104732003939,63.07799524643525,816.8409841852344,9602754.527304953,7.034866873918961e-07,0.03375239316235537,15.487952249156223,15.364518435949732,0.03613525776247345
43,1863431830,29.543688950310482,847.3519431110358,29.56108691919306,847.2147745307113,5233626.2701936625,7.034866874136602e-07,0.033781327066114475,15.408757386423323,15.466311266250287,0.03616298014978825
44,645619361,87.6249894913826,768.4317801696654,87.52336650863138,768.3978600353976,17407399.711389367,7.034866873536769e-07,1.5098556080577792,15.468628528566732,15.397800840286708,0.035914414931555394
45,443998925,91.20003704323861,763.0880466156007,91.23434236665557,763.0564804326648,18446299.962657638,7.034866873491669e-07,,15.392923483538153,15.45727987963585,0.03669243706201358
46,3899648609,90.04682840514513,764.7024832941617,90.05383336451396,764.6928039277185,60413301.79552116,7.03486687350536e-07,0.1288416389270445,15.432305073818059,15.396966900962429,0.03600246403016616
47,1913531509,91.72764188974149,763.5907450275938,91.74717038800891,763.584618698363,95173818.76051119,7.034866873495939e-07,66.12360652774298,15.358412320632974,15.472237621861046,0.03617792236499823
